Index,cluster_cnn,index,cluster_manual
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01315/,3,51,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01125/,3,152,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01361/,3,128,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00698/,3,357,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01346/,3,210,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00500/,3,3,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00392/,3,198,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01316/,3,92,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01455/,3,0,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01598/,3,42,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01378/,3,171,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00689/,3,310,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01199/,3,113,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00575/,3,110,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00303/,3,303,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01038/,3,31,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00751/,3,396,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00123/,3,182,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01421/,3,125,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01228/,3,344,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01282/,3,20,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01013/,3,160,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01461/,3,126,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00483/,3,106,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01241/,3,249,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01312/,3,169,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00402/,3,168,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00300/,3,206,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01307/,3,21,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01233/,3,302,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00544/,3,163,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01248/,3,58,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01442/,3,91,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00118/,3,84,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01040/,3,238,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01305/,3,69,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01138/,3,314,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00436/,3,18,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01371/,3,135,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00823/,3,127,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01609/,3,41,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00495/,3,38,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00811/,3,119,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01329/,3,95,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00569/,3,58,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00733/,3,373,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00068/,3,115,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01058/,3,101,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01004/,3,112,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01581/,3,85,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00707/,3,332,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00804/,3,144,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01602/,3,183,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00172/,3,190,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00236/,3,159,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00347/,3,167,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01260/,3,94,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00314/,3,385,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01078/,3,63,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01120/,3,131,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01100/,3,324,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00810/,3,131,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01065/,3,98,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01471/,3,64,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00759/,3,377,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00691/,3,100,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01561/,3,126,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01578/,3,98,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00095/,3,228,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01444/,3,181,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01168/,3,291,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00816/,3,202,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01238/,3,110,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01025/,3,100,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01577/,3,72,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01253/,3,83,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01117/,3,348,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00263/,3,304,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01608/,3,164,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01140/,3,268,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01262/,3,32,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01027/,3,163,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00250/,3,65,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01283/,3,9,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00234/,3,232,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00088/,3,77,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00777/,3,20,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00448/,3,309,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00625/,3,399,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01294/,3,230,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01098/,3,218,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01022/,3,105,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01069/,3,46,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00596/,3,182,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01576/,3,75,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01127/,3,225,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00658/,3,229,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00144/,3,16,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00089/,3,107,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00106/,3,31,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00518/,3,188,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01633/,3,65,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01055/,3,23,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01569/,3,136,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00138/,3,52,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00369/,3,161,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00286/,3,316,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00230/,3,275,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00005/,3,161,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00580/,3,10,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00797/,3,91,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01251/,3,43,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00178/,3,168,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01037/,3,153,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00723/,3,19,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00814/,3,53,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00440/,3,279,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00767/,3,67,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01652/,3,175,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00409/,3,184,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01250/,3,62,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00194/,3,205,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01299/,3,59,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00316/,3,191,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01295/,3,231,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00824/,3,180,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01202/,3,82,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00016/,3,248,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01048/,3,380,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00340/,3,183,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01642/,3,114,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00097/,3,186,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00506/,3,217,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01213/,3,367,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00137/,3,196,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01397/,3,172,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00565/,3,68,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00433/,3,86,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00370/,3,14,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00271/,3,388,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01630/,3,120,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00750/,3,382,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00100/,3,25,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01067/,3,112,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01011/,3,28,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00426/,3,86,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00554/,3,274,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00479/,3,50,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01085/,3,148,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00317/,3,81,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00413/,3,32,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01457/,3,34,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00266/,3,80,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00048/,3,240,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00663/,3,390,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01570/,3,86,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00334/,3,318,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01392/,3,33,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00275/,3,123,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01146/,3,199,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00407/,3,34,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01465/,3,83,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00740/,3,154,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01336/,3,92,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00453/,3,120,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00220/,3,168,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01007/,3,19,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01625/,3,115,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01367/,3,90,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00294/,3,242,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00782/,3,175,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00078/,3,87,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00836/,3,156,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01391/,3,216,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01324/,3,205,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00359/,3,226,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01470/,3,49,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00261/,3,135,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01450/,3,2,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00267/,3,115,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01158/,3,98,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01399/,3,128,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01313/,3,241,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01657/,3,173,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01353/,3,134,3
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00110/,3,178,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TestData/BraTS2021_01487/,3,28,0
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01073/,3,22,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00233/,3,214,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_01046/,3,210,2
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00716/,3,167,1
/scratch/a.bip5/BraTS 2021/BraTS21_data/RSNA_ASNR_MICCAI_BraTS2021_TrainingData/BraTS2021_00419/,3,60,1
